id_venda,id_meio_pgto,vl_pgto
3930133026                              ,3005,9.99
3930133374                              ,1000,-0.020034
3930133374                              ,4050,119.990034
3930133417                              ,31122,251.96
3930133480                              ,31122,99.99
3930133768                              ,4050,-119.99
3930144365                              ,1000,119.95
3930150314                              ,3003,10.99
3930151351                              ,3005,56.68
3930159298                              ,3003,119.97
3930179125                              ,3003,38.16
3930185227                              ,6007,170.94
3930190004                              ,3005,109.98
3930204014                              ,3113,89.98
3930210175                              ,3003,29.99
3931085249                              ,8000,99.99
3931086179                              ,8000,175.95
3931086964                              ,4050,179.980008
3931086964                              ,8000,7.939992
3931087574                              ,3003,331.93
3931088575                              ,4050,-179.98
3931095558                              ,6001,39.99
3931105126                              ,4050,37.989975
3931105126                              ,8000,21.980025
3931107057                              ,3019,34.99
3931109140                              ,4050,-37.99
3931112452                              ,1000,7.99003
3931112452                              ,4050,59.98997
3931113234                              ,8000,79.98
3931121458                              ,3005,39.99
3931136449                              ,3003,73.98
3931137265                              ,3005,135.95
3931152513                              ,3003,109.98
3931160556                              ,4050,119.969915
3931160556                              ,31122,140.000085
3931164278                              ,8000,29.99
3931169191                              ,8000,29.99
3931199092                              ,8000,173.94
3931200254                              ,3110,69.98
3931225051                              ,1000,39.969972
3931225051                              ,8000,100.000028
3931225228                              ,3113,249.97
3931261044                              ,4050,49.99
3931281084                              ,3003,199.96
3931286151                              ,3003,169.98
3932085734                              ,3003,83.97
3932086423                              ,3003,62.98
3932090864                              ,3113,89.99
3932091682                              ,3003,79.95
3932092203                              ,3005,101.68
3932093841                              ,3005,146.64
3932094287                              ,3003,163.98
3932094556                              ,3003,61.99
3932100035                              ,1000,150.0
3932100035                              ,3113,99.98
3932106053                              ,3005,29.99
3932112271                              ,1000,639.91
3932116057                              ,8000,79.99
3932116975                              ,8000,139.98
3932118070                              ,8000,49.99
3932118841                              ,3005,99.990084
3932118841                              ,4050,89.989916
3932156026                              ,6008,374.85
3932157120                              ,3113,289.96
3932165019                              ,3005,49.99
3932165079                              ,3005,52.19
3932177188                              ,3113,27.98
3932187065                              ,3005,385.92
3932195280                              ,31122,249.95
3932196209                              ,4050,217.99011
3932196209                              ,8000,41.98989
3932206157                              ,8000,59.99
3933085170                              ,4040,108.260011
3933085170                              ,4050,159.990079
3933085170                              ,8000,21.719913
3933085752                              ,3003,89.98
3933095758                              ,3005,170.96
3933097050                              ,3005,159.99
3933097876                              ,6001,138.97
3933100114                              ,3005,89.99
3933106323                              ,3003,39.99
3933116230                              ,6003,51.29
3933118715                              ,3005,179.98
3933118715                              ,4050,219.98
3933121362                              ,4050,-219.98
3933124874                              ,31122,269.94
3933128650                              ,3095,35.99
3933134409                              ,8000,69.99
3933134971                              ,1000,49.99
3933143838                              ,3110,119.98
3933144365                              ,8000,99.99
3933150644                              ,3113,175.97
3933152146                              ,3017,109.94
3933152429                              ,3111,138.93
3933153704                              ,8000,79.98
3933163578                              ,3111,99.97
3933164567                              ,4040,111.99
3933175159                              ,8000,9.99
3933188146                              ,3005,71.98
3933194047                              ,1000,135.97
3933194169                              ,3110,99.98
3933194487                              ,3110,33.83
3933194605                              ,1000,169.98
3933196529                              ,3111,109.98
3933213271                              ,3003,53.46
3933213484                              ,3003,37.52
3933215234                              ,6005,139.98
3933218287                              ,4050,189.980082
3933218287                              ,8000,89.989918
3933218443                              ,8000,225.97
3933220023                              ,1000,159.98
3933239206                              ,8000,139.98
3933244017                              ,1000,49.99
3933245056                              ,3003,66.98
3933248404                              ,8000,389.94
3933263222                              ,6008,163.76
3933263250                              ,31122,259.95
3933268065                              ,3003,215.94
3933272073                              ,3003,65.98
3933275201                              ,8000,29.99
3933286229                              ,31122,569.89
3933288008                              ,1000,29.99
3933295015                              ,8000,65.98
3933295114                              ,8000,65.98
3933313114                              ,3113,89.980004
3933313114                              ,4050,49.979996
3933313305                              ,4050,-49.98
3934086063                              ,3113,29.99
3934097054                              ,4050,109.99
3934098766                              ,3005,51.99
3934124460                              ,8000,59.98
3934132111                              ,4050,49.98999
3934132111                              ,8000,30.00001
3934132488                              ,4050,-49.99
3934140250                              ,8000,195.96
3934155003                              ,1000,22.990014
3934155003                              ,8000,49.989986
3934188089                              ,1000,105.95
3934192039                              ,1000,279.96
3935085459                              ,3003,175.95
3935085897                              ,1000,100.970002
3935085897                              ,3003,74.999998
3935099489                              ,3005,146.97
3935099493                              ,3003,151.18
3935099773                              ,3003,182.97
3935102479                              ,6001,54.99
3935111583                              ,4050,79.989892
3935111583                              ,8000,199.970108
3935115121                              ,8000,199.93
3935116643                              ,3005,79.97
3935120125                              ,8000,58.98
3935124504                              ,3003,69.99
3935128229                              ,31122,149.95
3935129354                              ,1000,195.95
3935135570                              ,3005,39.99
3935136048                              ,3003,35.99
3935150007                              ,3003,35.99
3935161113                              ,3003,79.98
3935168619                              ,3110,1799.0
3935168660                              ,1000,229.99
3935174609                              ,3003,19.99
3935177267                              ,4050,89.99
3935184339                              ,1000,70.000006
3935184339                              ,3110,49.989994
3935185271                              ,4050,69.989964
3935185271                              ,8000,5.990036
3935185526                              ,3003,79.970003
3935185526                              ,8000,19.999997
3935187435                              ,3110,255.95
3935193403                              ,8000,29.99
3935211198                              ,3003,49.99
3935214199                              ,8000,39.98
3935214360                              ,3003,109.99
3935215029                              ,1000,99.99
3935217363                              ,8000,59.98
3935219060                              ,31122,119.98
3935228419                              ,3003,79.99
3935236269                              ,1000,49.99
3935249125                              ,3003,125.97
3935270056                              ,3003,304.94
3935270148                              ,8000,69.98
3935271018                              ,3003,126.97
3935287080                              ,3113,259.95
3935287122                              ,3005,66.95
3935301137                              ,1000,35.99
3935463639                              ,8000,361.93
3935475039                              ,1000,159.95996
3935475039                              ,8000,159.99004
3935475125                              ,3003,119.98
3935477274                              ,3003,79.98
3935481686                              ,1000,152.959978
3935481686                              ,3003,339.960022
3935486186                              ,6003,1679.0
3935489030                              ,3003,89.99
3935495254                              ,8000,35.99
3935501191                              ,4050,89.989964
3935501191                              ,8000,39.990036
3935502086                              ,3005,199.97
3935513233                              ,3003,207.929974
3935513233                              ,6005,118.000026
3935513380                              ,1000,29.99
3935519513                              ,3003,19.99
3935519699                              ,3003,19.99
3935521071                              ,3003,69.98994
3935521071                              ,8000,59.99006
3935527392                              ,8000,29.99
3935536231                              ,3111,129.99
3935540455                              ,3111,79.98004
3935540455                              ,4050,79.98996
3935544159                              ,8000,79.98
3935556216                              ,1000,11.939936
3935556216                              ,4050,189.980064
3935557045                              ,6008,379.96
3935557429                              ,8000,19.99
3935563173                              ,3005,139.98
3935573018                              ,3111,244.970132
3935573018                              ,4050,54.989868
3935576334                              ,6008,149.97
3935588125                              ,3003,109.98
3935588212                              ,1000,49.99
3935588347                              ,1000,379.96
3935609223                              ,1000,299.95
3935609313                              ,3003,119.99
3935632191                              ,3003,25.99
3935640053                              ,6001,27.99
3935649202                              ,8000,125.98
3936089525                              ,3003,59.98
3936101223                              ,8000,499.95
3936114458                              ,3113,399.93
3936114718                              ,1000,52.98
3936118047                              ,4050,199.98005
3936118047                              ,8000,109.96995
3936133678                              ,3003,359.95
3936139042                              ,3005,79.980062
3936139042                              ,4050,89.989938
3936146505                              ,3003,63.97
3936152114                              ,8000,119.98
3936165046                              ,8000,29.99
3936170106                              ,8000,89.99
3936170196                              ,1000,10.0
3936189251                              ,3003,131.959932
3936189251                              ,4050,39.990068
3936199105                              ,8000,125.97
3936205147                              ,8000,309.96
3937087846                              ,6001,25.56
3937090439                              ,8000,19.99
3937092074                              ,3003,139.48
3937092965                              ,3003,98.99
3937110333                              ,4050,99.99
3937117561                              ,1000,59.99
3937120800                              ,3005,219.97
3937133599                              ,8000,109.98
3937134284                              ,8000,35.99
3937134983                              ,8000,119.98
3937136029                              ,8000,139.99
3937139151                              ,3003,59.99
3937140054                              ,8000,69.97
3937142071                              ,1000,29.98
3937151027                              ,3017,231.96
3937152425                              ,3003,359.95
3937165496                              ,1000,129.98
3937171066                              ,3113,675.91
3937172352                              ,31122,187.94
3937173710                              ,8000,169.98
3937176076                              ,3003,229.98
3937182483                              ,4050,29.99
3937183037                              ,8000,55.93
3937183297                              ,8000,255.97
3937191617                              ,3003,259.96
3937206285                              ,3110,159.97
3937214101                              ,31122,1061.86
3937217240                              ,8000,92.96
3937217336                              ,1000,249.999909
3937217336                              ,3003,129.890091
3937217352                              ,1000,2.019987
3937217352                              ,4050,77.970013
3937235003                              ,8000,99.98
3937236152                              ,3003,249.97
3937256110                              ,3113,19.99
3937266034                              ,6001,149.96
3937269217                              ,6008,459.92
3938085676                              ,3003,169.97
3938086148                              ,4050,49.98998
3938086148                              ,8000,59.99002
3938086749                              ,3003,159.97
3938087281                              ,3113,6.99
3938087485                              ,3113,404.94976
3938087485                              ,4050,99.99024
3938089720                              ,3005,125.980025
3938089720                              ,4050,39.989975
3938090899                              ,3003,219.98
3938096494                              ,3003,159.98
3938103677                              ,6001,69.99
3938115420                              ,3003,65.979993
3938115420                              ,4050,35.990007
3938117148                              ,8000,99.99
3938119787                              ,3005,92.98
3938125199                              ,3005,399.94
3938126450                              ,4050,39.99
3938126450                              ,8000,31.99
3938126731                              ,8000,223.95
3938133735                              ,3113,675.909945
3938133735                              ,8000,100.000055
3938136972                              ,8000,19.99
3938143623                              ,1000,49.99
3938143792                              ,3003,75.980214
3938143792                              ,3005,411.960145
3938143792                              ,8000,39.990171
3938150028                              ,8000,189.98
3938152669                              ,8000,79.98
3938154201                              ,1000,9.999959
3938154201                              ,4050,79.990041
3938157351                              ,3005,155.97
3938158250                              ,3003,89.98
3938159331                              ,1000,29.99
3938159789                              ,3005,69.989966
3938159789                              ,3113,79.990034
3938160478                              ,3005,159.94
3938172470                              ,3003,161.97
3938174668                              ,3003,96.98
3938189381                              ,8000,22.99
3938189510                              ,3005,639.92
3938190520                              ,1000,99.99
3938193214                              ,3003,82.98
3938195064                              ,3110,89.97
3938199025                              ,3113,32.37
3938201091                              ,8000,50.83
3938206069                              ,3111,489.89
3938212458                              ,3003,49.99
3938215231                              ,3005,415.91
3938222523                              ,3003,469.9
3938230470                              ,1000,119.97
3938233563                              ,3001,259.93
3938243051                              ,3003,49.99
3938246325                              ,31122,49.98
3938266062                              ,1000,269.970095
3938266062                              ,4050,115.979905
3938267389                              ,3003,219.98
3938267481                              ,3003,265.959878
3938267481                              ,4050,59.990122
3938267577                              ,4050,-59.99
3938269277                              ,3005,119.97
3938270446                              ,3113,136.77
3938281278                              ,8000,39.97
3938288140                              ,8000,39.99
3938293406                              ,3003,119.99
3938301199                              ,3003,139.97
3938313180                              ,8000,20.900048
3938313180                              ,31122,529.999952
3938314259                              ,3005,179.98
3938323180                              ,4050,45.99013
3938323180                              ,31122,243.95987
3938326013                              ,6005,344.92
3939086721                              ,3003,189.97
3939089605                              ,3005,229.99
3939096232                              ,1000,29.99
3939096275                              ,1000,9.999973
3939096275                              ,4050,49.990027
3939098213                              ,3110,109.99
3939130338                              ,8000,99.99
3939130533                              ,8000,209.96
3939130630                              ,8000,29.99
3939136411                              ,3003,239.97
3939136716                              ,3003,215.94
3939138319                              ,3003,59.99
3939139354                              ,3003,209.97
3939144130                              ,8000,89.99
3939144715                              ,3005,75.98
3939152474                              ,3003,109.95
3939153329                              ,6008,99.99
3939187160                              ,3095,312.94
3939188101                              ,3003,15.980089
3939188101                              ,4050,209.969911
3939215452                              ,3005,146.81
3939220022                              ,3113,277.94
3939224175                              ,3003,139.99
3939224363                              ,3113,341.95
3939232389                              ,3005,149.97
3939233313                              ,3110,49.99
3939250081                              ,8000,99.99
3939255283                              ,3095,69.98
3940085516                              ,3003,103.99
3940086641                              ,3003,13.99
3940087088                              ,8000,182.96
3940087304                              ,1000,49.999986
3940087304                              ,3003,69.980014
3940089298                              ,3003,178.96
3940094033                              ,3003,189.99
3940094044                              ,6001,61.2
3940101209                              ,4050,119.980021
3940101209                              ,8000,40.009979
3940103040                              ,3003,119.97
3940115458                              ,3003,79.99
3940132119                              ,1000,89.99
3940143298                              ,3003,239.96
3940148019                              ,3003,35.99
3940148329                              ,8000,329.96
3940149304                              ,3005,59.98
3940163223                              ,3003,287.93
3940166347                              ,3003,9.989955
3940166347                              ,4050,169.980045
3940169135                              ,8000,49.99
3940204144                              ,1000,0.01999
3940204144                              ,3005,39.96001
3941089043                              ,3110,79.98
3941104704                              ,1000,29.99
3941110119                              ,1000,49.999968
3941110119                              ,8000,24.940032
3941110257                              ,3003,89.97
3941115140                              ,3003,156.96
3941116170                              ,8000,279.98
3941117548                              ,3005,55.98
3941118306                              ,3003,69.989952
3941118306                              ,4050,39.990048
3941118422                              ,3005,335.85051
3941118422                              ,3113,849.99949
3941121557                              ,3003,371.93
3941126180                              ,1000,9.99
3941127286                              ,8000,99.98
3941127290                              ,8000,101.95
3941129247                              ,3003,40.0001
3941129247                              ,4050,109.9899
3941129247                              ,8000,99.970004
3941130317                              ,8000,59.99
3941137302                              ,3003,19.99
3941143158                              ,8000,139.98
3941147150                              ,8000,42.98
3941153263                              ,3003,69.99
3941159076                              ,1000,1.000063
3941159076                              ,4050,169.979937
3941162041                              ,1000,48.999951
3941162041                              ,3003,950.000049
3941162118                              ,1000,0.090086
3941162118                              ,3003,389.889914
3941168159                              ,8000,99.99
3941174049                              ,3003,149.97
3941194184                              ,8000,269.96
3941200018                              ,1000,29.99
3941205140                              ,1000,129.97
3941212183                              ,4050,49.980014
3941212183                              ,8000,9.999986
3941215128                              ,1000,40.000008
3941215128                              ,8000,29.979992
3941215136                              ,8000,69.98
3942086817                              ,1000,29.980024
3942086817                              ,3005,49.999976
3942090954                              ,3003,203.36
3942108999                              ,3110,22.860014
3942108999                              ,4040,31.129986
3942109801                              ,3111,39.99
3942114413                              ,3003,79.98
3942118550                              ,3110,139.96
3942147494                              ,4050,69.99
3942147494                              ,31122,69.99
3942162418                              ,3113,125.97
3942166462                              ,3110,289.94
3942172220                              ,4050,89.989968
3942172220                              ,8000,20.000032
3942174191                              ,8000,49.99
3942174258                              ,4050,159.99
3942174448                              ,4050,-159.99
3942184048                              ,3017,79.99
3942187366                              ,3003,129.99
3942212242                              ,3003,44.99
3942220232                              ,8000,49.98
3942224152                              ,3005,189.98
3943085506                              ,3110,149.97
3943100383                              ,3113,957.75
3943115243                              ,8000,277.93
3943120064                              ,31122,49.99
3943124368                              ,3005,269.97
3943129171                              ,3005,138.95
3943132253                              ,1000,35.99
3943133341                              ,8000,166.95
3943137118                              ,4050,29.99
3943150141                              ,8000,209.97
3943153095                              ,4050,109.98
3943156346                              ,1000,59.99
3943166029                              ,3003,15.98999
3943166029                              ,4050,49.99001
3943170039                              ,6003,1281.55
3943203065                              ,3003,59.99
3943206153                              ,3005,269.93
3943212178                              ,6003,55.99
3943227151                              ,3113,159.97
3943242021                              ,1000,59.99993
3943242021                              ,8000,99.99007
3944086372                              ,3005,530.96
3944088083                              ,3003,39.99
3944088826                              ,3019,185.98
3944088905                              ,6001,147.97
3944094431                              ,3003,92.34
3944094973                              ,3003,182.96
3944096908                              ,6001,93.99
3944110220                              ,4050,59.990075
3944110220                              ,8000,128.969925
3944116601                              ,1000,92.97
3944134620                              ,3003,69.99
3944138207                              ,8000,49.99
3944139253                              ,8000,19.99
3944139266                              ,8000,29.99
3944140110                              ,3003,279.97
3944140519                              ,8000,69.99
3944152526                              ,3005,109.989984
3944152526                              ,4050,29.990016
3944153119                              ,8000,29.99
3944164507                              ,6008,928.88
3944165146                              ,1000,49.99
3944171481                              ,8000,25.99
3944179425                              ,31122,235.97
3944180139                              ,8000,29.99
3944182184                              ,4050,51.99
3944193220                              ,31122,339.96
3944194030                              ,31122,395.93
3944200016                              ,3005,195.98
3944200073                              ,6003,740.05
3944206002                              ,3003,219.96
3944209076                              ,4050,78.979993
3944209076                              ,8000,11.010007
3944214118                              ,8000,89.99
3944218028                              ,3003,358.94
3944222102                              ,3113,6.99
3944222251                              ,3113,494.95
3944264121                              ,3110,39.99
3944264166                              ,3113,189.96
3944287147                              ,8000,129.98
3945089262                              ,3003,139.97
3945089890                              ,3005,309.93
3945095342                              ,6003,69.99
3945101210                              ,6001,129.98
3945103292                              ,3111,25.99
3945103816                              ,3003,36.9
3945119422                              ,3110,95.97
3945121113                              ,1000,45.940116
3945121113                              ,3005,199.999884
3945121144                              ,1000,69.99
3945134189                              ,8000,129.98
3945138305                              ,3005,22.009997
3945138305                              ,4050,77.970003
3945138527                              ,4050,-77.97
3945169207                              ,3113,116.97
3946087410                              ,1000,12.99
3946088923                              ,3003,238.47
3946093173                              ,3003,64.78
3946102303                              ,3003,139.97
3946102487                              ,3003,71.99
3946105012                              ,3003,235.96
3946105703                              ,3005,179.96
3946115280                              ,3110,349.98
3946117197                              ,31122,709.88
3946117794                              ,3113,358.13
3946122196                              ,3003,139.99
3946123730                              ,3003,382.93
3946128460                              ,3003,299.97
3946128739                              ,3003,129.99
3946131177                              ,8000,175.98
3946136737                              ,1000,49.99
3946163351                              ,3005,97.96
3946170235                              ,3003,162.95
3946175419                              ,3005,49.98
3946182014                              ,8000,32.98
3946194071                              ,8000,105.97
3946203164                              ,8000,289.95
3946214196                              ,3003,48.949983
3946214196                              ,4050,399.980017
3946223195                              ,8000,119.98
3946225112                              ,4050,49.99001
3946225112                              ,8000,15.98999
3946226015                              ,1000,6.00005
3946226015                              ,4050,119.97995
3946227115                              ,3003,159.97
3946246110                              ,3003,139.99
3946246216                              ,3005,89.99
3946253106                              ,3003,64.79
3946257150                              ,8000,149.99
3946268034                              ,6001,35.99
3946269057                              ,8000,119.99
3946276007                              ,8000,59.98
3947093420                              ,31122,349.93
3947093705                              ,4050,19.99
3947093868                              ,4050,-19.99
3947097573                              ,8000,139.99
3947116450                              ,31122,69.99
3947121359                              ,8000,99.98
3947137106                              ,3003,229.98
3947138252                              ,3005,85.98
3947145092                              ,3003,69.98
3947147379                              ,3003,89.99
3947169075                              ,8000,59.99
3947178074                              ,3005,35.99
3947194066                              ,3113,259.92
3947205112                              ,8000,25.98
3947214137                              ,8000,8.950001
3947214137                              ,31122,270.999999
3947217090                              ,3001,189.97
3948086686                              ,3003,235.94
3948098849                              ,8000,149.97
3948099287                              ,3003,229.98
3948112464                              ,1000,20.000053
3948112464                              ,4050,99.989947
3948120434                              ,3095,77.98
3948123605                              ,8000,139.98
3948137360                              ,3003,179.98
3948146371                              ,3005,129.96
3948149532                              ,8000,209.96
3948151072                              ,4050,89.989998
3948151072                              ,8000,9.990002
3948163179                              ,8000,20.0
3948166270                              ,3017,15.98
3948175038                              ,3095,214.95
3948175130                              ,3003,169.98
3948185217                              ,3113,119.99
3948187099                              ,3113,149.95
3948201114                              ,3005,99.97
3948210142                              ,4050,129.989934
3948210142                              ,8000,15.990066
3948215221                              ,3005,195.97
3948219150                              ,1000,305.94
3948230258                              ,3113,191.96
3948233107                              ,4050,49.99
3948254131                              ,31122,421.09
3948256057                              ,3003,89.99
3949089367                              ,3110,219.59
3949090052                              ,3111,56.98
3949090292                              ,3005,287.97
3949094118                              ,3003,139.99
3949098093                              ,3005,35.99
3949100645                              ,1000,29.99
3949100796                              ,3003,59.98
3949108365                              ,3005,275.95
3949110789                              ,8000,39.99
3949119666                              ,3113,49.99
3949122002                              ,3003,169.98
3949126473                              ,3003,36.989975
3949126473                              ,4050,179.960025
3949129073                              ,3003,129.99
3949139283                              ,8000,135.94
3949142266                              ,8000,45.99
3949151324                              ,8000,89.99
3949158434                              ,8000,169.97
3949165128                              ,1000,19.99
3949167300                              ,8000,49.99
3949178214                              ,3005,109.97
3949182032                              ,8000,65.98
3949184221                              ,3110,119.99
3949198241                              ,3005,305.9
3949200126                              ,3095,269.97
3949202163                              ,3003,69.98
3949216018                              ,3005,138.96
3949217222                              ,3113,49.99
3950086605                              ,1000,39.99
3950087184                              ,3110,139.98
3950094855                              ,3005,60.79
3950095501                              ,3003,62.99
3950103385                              ,3003,162.95
3950103891                              ,3110,399.92018
3950103891                              ,4050,109.97982
3950105498                              ,6003,999.0
3950112365                              ,3003,169.97
3950113272                              ,3017,115.96
3950116001                              ,3113,19.99
3950128046                              ,3003,6.99
3950132048                              ,3003,179.98
3950141078                              ,3003,315.92
3950145155                              ,3017,159.98
3950149391                              ,1000,39.99
3950161238                              ,1000,79.990034
3950161238                              ,4050,69.989966
3950179011                              ,1000,222.96
3950179061                              ,1000,45.98
3950188084                              ,3005,29.99
3951085992                              ,3003,209.97
3951091143                              ,4050,99.979994
3951091143                              ,8000,9.990006
3951093224                              ,3003,104.99
3951094529                              ,3110,269.95
3951098090                              ,8000,492.88
3951101319                              ,8000,39.99
3951101464                              ,31122,69.99
3951109524                              ,8000,45.98
3951109950                              ,31122,49.99
3951110142                              ,3111,79.98
3951110517                              ,8000,239.96
3951111231                              ,8000,99.99
3951125415                              ,8000,89.99
3951128331                              ,3005,139.97
3951128896                              ,4050,-39.99
3951133836                              ,1000,-4.000001
3951133836                              ,4050,39.990001
3951135591                              ,1000,29.99
3951143117                              ,3003,109.99
3951144355                              ,1000,59.99
3951148181                              ,8000,215.95
3951161580                              ,3113,119.99
3951167662                              ,3005,190.909982
3951167662                              ,4050,59.980018
3951181297                              ,8000,69.99
3951188201                              ,8000,59.98
3951205312                              ,8000,89.99
3951214223                              ,4050,59.989977
3951214223                              ,31122,22.990023
3951218382                              ,3003,29.99
3951227218                              ,4050,39.99
3951233150                              ,4050,69.979996
3951233150                              ,8000,12.980004
3951241227                              ,4050,79.99
3951255037                              ,8000,209.98
3951283222                              ,3003,212.95
3951283251                              ,3005,79.99
3951290166                              ,1000,9.99
3951296214                              ,8000,99.98
3951298188                              ,8000,165.95
3951307183                              ,31122,167.36
3952087066                              ,3005,58.98
3952088435                              ,8000,335.83
3952089952                              ,3003,249.98
3952093087                              ,3005,59.99
3952104070                              ,3110,29.999932
3952104070                              ,4050,159.980068
3952105790                              ,3003,199.96
3952106523                              ,3003,56.8
3952116630                              ,1000,108.96
3952122317                              ,3113,164.96
3952131892                              ,8000,19.99
3952137285                              ,3003,59.99
3952138742                              ,1000,29.99
3952142582                              ,8000,59.99
3952167317                              ,1000,29.99
3952168558                              ,3003,588.84
3952173694                              ,3003,153.889896
3952173694                              ,8000,150.000104
3952175202                              ,8000,259.99
3952183681                              ,3003,211.94
3952184788                              ,3005,149.97
3952188063                              ,8000,163.94
3952189667                              ,3095,139.96
3952194767                              ,3003,69.99
3952207365                              ,8000,239.97
3952220162                              ,3003,1349.0
3952222105                              ,4040,79.99
3952225618                              ,1000,109.99
3952229431                              ,3005,652.83
3952231307                              ,8000,119.98
3952242491                              ,3113,39.98
3952246114                              ,3003,149.98
3952249094                              ,1000,179.97
3952251487                              ,3003,33.98
3952257504                              ,3005,165.95
3952261403                              ,3113,59.99
3952265374                              ,1000,119.96
3952269170                              ,3003,29.99
3952270376                              ,3113,149.96
3952273397                              ,8000,35.99
3952275138                              ,1000,9.99
3952275388                              ,1000,-9.999986
3952275388                              ,4050,39.989986
3952275392                              ,3005,129.97
3952276298                              ,3003,74.89
3952296117                              ,8000,79.99
3952299112                              ,8000,9.99
3952300053                              ,8000,239.96
3952307138                              ,4050,115.969998
3952307138                              ,8000,10.000002
3952327146                              ,3003,109.97
3952331092                              ,8000,89.99
3952334112                              ,8000,49.99
3952341274                              ,8000,29.98
3953085381                              ,6001,149.98
3953085917                              ,1000,19.99
3953091940                              ,3095,39.990046
3953091940                              ,3110,99.989954
3953096509                              ,3003,109.97
3953099086                              ,8000,22.99
3953099812                              ,3003,1998.0
3953162273                              ,3003,390.920054
3953162273                              ,3110,229.999946
3953165025                              ,3005,940.84
3953166168                              ,8000,195.95
3953168014                              ,8000,79.99
3953171036                              ,3005,22.99
3953196211                              ,1000,29.99
3953198063                              ,3005,535.83
3954085113                              ,8000,139.98
3954087024                              ,3111,1699.0
3954094727                              ,6001,91.97
3954099879                              ,3003,751.88
3954132437                              ,3113,19.99
3954137042                              ,1000,29.999991
3954137042                              ,4050,159.990009
3954139277                              ,3003,99.99
3954148281                              ,3095,259.89999
3954148281                              ,8000,100.00001
3954150200                              ,1000,119.97
3954156203                              ,8000,29.99
3954161245                              ,3095,255.96
3954175119                              ,31122,83.67
3954179047                              ,3003,31.99
3954198080                              ,8000,34.99
3954226135                              ,3113,39.99
3955095359                              ,3110,175.94
3955099177                              ,3003,175.97
3955104120                              ,3005,119.97
3955106075                              ,8000,359.94
3955106081                              ,8000,729.98
3955107212                              ,1000,36.98
3955120007                              ,1000,89.98
3955136301                              ,3003,119.98
3955143143                              ,8000,49.99
3955152093                              ,1000,139.98
3955154001                              ,8000,297.92
3955159180                              ,3005,1037.82
3955166178                              ,8000,25.99
3955176014                              ,1000,211.95
3956087183                              ,1000,100.000037
3956087183                              ,8000,39.989963
3956093186                              ,3003,169.95
3956098437                              ,3003,119.98
3956098590                              ,8000,958.85
3956099016                              ,8000,39.99
3956100278                              ,3113,69.979941
3956100278                              ,4050,49.990059
3956109259                              ,3003,69.99
3956109273                              ,3005,1039.91
3956123654                              ,31122,579.94
3956125428                              ,31122,289.96
3956130427                              ,3003,209.97
3956133249                              ,3003,129.97
3956137257                              ,31122,119.98
